client_id,name,is_live,status,last_updated,onboarded_on,location,email,phone_number,risk_score,created_ts,updated_by
C0693,Margaret Hill,N,Offboarded,07-06-2025,07-09-2024,India,jenny32@example.net,(763)736-8934x1086,0.98,07-09-2024 00:00,millernathan
C0694,James Schmidt,Y,Offboarded,24-11-2024,22-08-2024,Canada,qwright@example.net,906.274.7940x33936,0.74,22-08-2024 00:00,vickiowens
C0695,Mark Robertson,N,Active,10-04-2024,25-03-2024,Australia,hicksmichelle@example.net,624-509-1289x943,0.3,25-03-2024 00:00,lisavincent
C0696,James Porter,Y,Active,29-08-2024,10-08-2024,USA,jennifer43@example.net,9207871297,0.37,10-08-2024 00:00,davidjackson
C0697,Bryan Anderson,N,Active,18-02-2024,11-12-2024,Australia,grodriguez@example.org,(279)871-5559x926,0.38,11-12-2024 00:00,thomastucker
C0698,Jennifer Terry,N,Active,15-11-2024,14-02-2024,Australia,andreacolon@example.org,721-258-8998x7978,0.12,14-02-2024 00:00,younggregory
C0699,Patrick Taylor,Y,Offboarded,01-04-2024,01-12-2024,UK,graymorgan@example.org,(211)265-1955,0.99,01-12-2024 00:00,amy88
C0700,Kristin Davis,Y,Inactive,26-04-2024,27-02-2025,Canada,halljulian@example.net,609.997.5605x95818,0.97,27-02-2025 00:00,nguyenrobert
C0701,Michael Gonzalez,N,Offboarded,03-07-2025,22-03-2024,Canada,mitchellkim@example.org,305-246-7454x176,0.67,22-03-2024 00:00,michelle44
C0702,Linda Simpson,N,Active,01-04-2025,10-04-2024,Australia,hallsamuel@example.org,380.298.3939x7664,0.77,10-04-2024 00:00,bowerssteven
C0703,Casey Davis,Y,Active,05-08-2024,25-01-2024,Canada,lopezlori@example.com,545-240-9141x8700,0.07,25-01-2024 00:00,rodney92
C0704,Alexis Romero,Y,Offboarded,14-01-2024,04-02-2024,Canada,xenglish@example.net,+1-989-951-8813x978,0.09,04-02-2024 00:00,rlopez
C0705,Joshua Liu,N,Inactive,20-09-2024,06-02-2024,Australia,uriley@example.net,001-325-588-3872,0.2,06-02-2024 00:00,annbates
C0706,Jacob Mills,Y,Active,18-05-2025,15-04-2025,India,caitlin35@example.org,384.256.3499x633,0.43,15-04-2025 00:00,nblake
C0707,Andrew Hughes,N,Inactive,21-10-2024,21-05-2024,USA,yangerica@example.net,(728)750-6559x761,0.05,21-05-2024 00:00,pho
C0708,Nicholas Chavez II,N,Active,24-07-2024,27-09-2024,India,samuel70@example.com,(784)829-4608x642,0.87,27-09-2024 00:00,heather83
C0709,John Golden,N,Offboarded,02-05-2024,25-04-2025,Australia,maria09@example.net,+1-986-247-7853x75241,0.07,25-04-2025 00:00,swashington
C0710,Ronald Hughes,Y,Offboarded,13-03-2024,05-01-2025,USA,alex59@example.net,001-200-809-8336x929,0.69,05-01-2025 00:00,rushkenneth
C0711,Matthew Williams,N,Inactive,15-02-2024,09-01-2024,Germany,tanya52@example.org,(485)457-6400x01070,0.41,09-01-2024 00:00,steven65
C0712,Thomas Watson,Y,Active,14-05-2025,21-04-2024,Australia,april12@example.org,354-332-1360x4420,0.54,21-04-2024 00:00,kathryn98
C0713,Anna Chan,Y,Offboarded,14-06-2024,19-06-2024,Canada,pdickerson@example.org,916-414-0951x0560,0.17,19-06-2024 00:00,beanamanda
C0714,Micheal Hernandez,Y,Active,23-11-2024,18-04-2025,USA,frivera@example.org,782.405.9152,0.34,18-04-2025 00:00,pamelaberger
C0715,Jenna Munoz,N,Active,03-04-2025,13-06-2024,Germany,ekane@example.net,+1-822-923-0538x4964,0.89,13-06-2024 00:00,lindanewton
C0716,Brandy Wells,N,Active,13-03-2024,01-05-2024,Canada,sfrazier@example.net,412.996.4317x94376,0.12,01-05-2024 00:00,jonesbobby
C0717,Melissa Jones,N,Inactive,23-09-2024,17-01-2024,UK,jennifer16@example.net,9684976879,0.03,17-01-2024 00:00,bethanyjordan
C0718,Sara Atkinson,Y,Active,12-07-2024,26-06-2024,Australia,cking@example.com,711-869-6184,0.68,26-06-2024 00:00,obrienbonnie
C0719,Morgan Kennedy,N,Inactive,03-04-2025,05-07-2024,Australia,davidsondenise@example.net,3619618329,0.99,05-07-2024 00:00,taylornancy
C0720,Jessica Hinton,N,Offboarded,05-04-2025,05-11-2024,Australia,tiffanycollier@example.com,740-583-8275x259,0.13,05-11-2024 00:00,coxalison
C0721,Anne Patrick,N,Active,23-08-2024,10-04-2024,USA,julia75@example.com,318-299-4492x46203,0.39,10-04-2024 00:00,hendersontimothy
C0722,Don Casey,Y,Offboarded,29-07-2024,24-06-2024,UK,mcfarlandkevin@example.net,444-668-9838x51825,0.36,24-06-2024 00:00,gainesseth
C0723,Chad Kim,Y,Offboarded,10-08-2024,28-04-2024,Australia,idean@example.org,375.911.1494,0.13,28-04-2024 00:00,xmartinez
C0724,George Garcia,Y,Active,25-06-2025,24-02-2025,Canada,jmurphy@example.com,764-922-4958x840,0.36,24-02-2025 00:00,katrina52
C0725,Jason Thompson,N,Inactive,28-02-2025,07-06-2024,USA,thomas32@example.net,+1-321-717-3083x56828,0.28,07-06-2024 00:00,hhunt
C0726,Stacey Kelley,N,Active,25-09-2024,09-02-2024,Australia,sscott@example.net,7339242982,0.18,09-02-2024 00:00,angelaclark
C0727,Stanley Robinson,Y,Active,04-06-2024,28-04-2025,UK,mdoyle@example.com,(494)331-6147x08437,0.39,28-04-2025 00:00,ronniebutler
C0728,Jennifer Gibbs,N,Active,05-03-2024,13-09-2024,Germany,veronicapitts@example.org,374-244-0329,0.23,13-09-2024 00:00,dkeith
C0729,Kimberly Camacho,N,Offboarded,19-07-2025,17-06-2024,Canada,katherine29@example.com,847-937-0914,0.36,17-06-2024 00:00,amy10
C0730,Tyler Ponce,N,Active,23-03-2024,01-05-2025,Germany,hpotter@example.org,001-955-592-5317x37905,0.52,01-05-2025 00:00,alyssagreen
C0731,Jason Richmond,N,Active,26-01-2024,19-03-2025,Germany,dudleychristopher@example.com,+1-531-276-8054x5300,0.45,19-03-2025 00:00,ginaberg
C0732,Laura Hicks,N,Inactive,14-10-2024,29-12-2024,Australia,brittanyherrera@example.com,409.609.2792x483,0.12,29-12-2024 00:00,nferguson
C0733,Eric Butler,Y,Offboarded,29-07-2024,24-05-2024,India,jacobhatfield@example.org,840.690.2740,0.33,24-05-2024 00:00,matthew42
C0734,Jason French,N,Active,24-03-2024,06-03-2024,India,pfloyd@example.org,+1-409-257-3242x2797,0.4,06-03-2024 00:00,patricia22
C0735,Sheila May,N,Active,25-07-2025,28-07-2024,India,margarethancock@example.net,(789)797-0453x4866,0.96,28-07-2024 00:00,rnguyen
C0736,Jenny Luna,N,Active,25-12-2024,07-02-2024,UK,dillon17@example.com,521-849-8809x34641,0.49,07-02-2024 00:00,srobinson
C0737,Christopher Martinez,Y,Active,04-02-2024,29-09-2024,USA,williamsrenee@example.net,892.670.0428,0.25,29-09-2024 00:00,dianemitchell
C0738,Kimberly Page,N,Active,07-07-2024,04-09-2024,Germany,amy62@example.com,+1-623-249-3880x76886,0.65,04-09-2024 00:00,jenniferwright
C0739,Susan Mahoney,Y,Inactive,08-02-2025,15-10-2024,Germany,valdezraymond@example.org,(884)878-6899,0.6,15-10-2024 00:00,scott74
C0740,Samuel Williams,Y,Inactive,20-06-2025,05-10-2024,UK,linda30@example.org,6658874003,0.87,05-10-2024 00:00,briansmith
C0741,James Griffin,N,Inactive,28-09-2024,18-10-2024,India,jackiecaldwell@example.com,(774)496-3240x13280,0.91,18-10-2024 00:00,baldwinrodney
C0742,Brandon Snow,N,Active,11-11-2024,01-04-2024,UK,egomez@example.org,(558)366-0065x395,0.24,01-04-2024 00:00,patrickmata
C0743,Alan Ferguson,N,Inactive,09-08-2024,30-08-2024,Germany,gilbertrichard@example.org,(789)449-9368x05872,0.78,30-08-2024 00:00,hunttyler
C0744,Jonathan Rodriguez DDS,N,Inactive,15-04-2024,16-10-2024,Canada,richardclark@example.net,8028368918,0.82,16-10-2024 00:00,seansmith
C0745,Tyler Martin,N,Active,06-12-2024,20-01-2025,Canada,jeremyellison@example.com,(244)928-3261,0.5,20-01-2025 00:00,annesmith
C0746,Jesus Lawson,Y,Inactive,08-12-2024,06-08-2024,UK,sarabrown@example.net,8133333669,0.77,06-08-2024 00:00,georgefaulkner
C0747,Austin Lamb,N,Inactive,24-04-2024,03-09-2024,UK,justin64@example.com,(719)949-7617,0.53,03-09-2024 00:00,webbmichael
C0748,Katherine Ramirez,N,Inactive,03-03-2025,08-12-2024,USA,cohenkelsey@example.net,869-912-4227x1509,0.17,08-12-2024 00:00,richardlane
C0749,Jennifer Gardner,N,Active,29-03-2024,02-03-2024,UK,michael19@example.com,954-480-1533x45589,0.24,02-03-2024 00:00,wrightvictoria
C0750,Melanie Best,N,Inactive,11-03-2025,06-11-2024,Canada,ahaynes@example.com,(588)513-8030x575,0.37,06-11-2024 00:00,shawwhitney
C0751,Sara Hopkins,Y,Inactive,24-11-2024,23-02-2024,UK,veronicabrown@example.com,-5823,0.48,23-02-2024 00:00,melissareynolds
C0752,Lisa Hernandez,N,Inactive,21-07-2025,17-11-2024,USA,nicholscarla@example.org,001-664-838-7926x74013,0.37,17-11-2024 00:00,houstonapril
C0753,Theresa Bridges,Y,Offboarded,14-02-2024,09-09-2024,Canada,kingtabitha@example.net,001-238-523-8853,0.07,09-09-2024 00:00,elizabethwalter
C0754,Kyle Dunn,Y,Active,11-10-2024,19-01-2024,UK,jason04@example.net,408-775-3318,0.57,19-01-2024 00:00,jonprice
C0755,Sara Thornton,Y,Inactive,07-02-2024,27-05-2025,Australia,emilycross@example.org,413.252.6763,0.94,27-05-2025 00:00,oanderson
C0756,April Thomas,Y,Inactive,10-02-2025,03-02-2025,USA,bcox@example.net,(852)236-7566x113,0.49,03-02-2025 00:00,gbarnes
C0757,Joe Taylor,Y,Inactive,07-01-2025,17-06-2024,Australia,santostracy@example.net,-8938,0.24,17-06-2024 00:00,cervantesmichael
C0758,Mr. Daniel King,Y,Offboarded,25-03-2024,28-05-2024,Canada,stewartmichael@example.org,(684)565-0980x391,0.52,28-05-2024 00:00,oowens
C0759,Brian Wilkerson,N,Offboarded,03-03-2025,14-01-2025,Canada,stephaniesimmons@example.com,(821)646-4536x17253,0.59,14-01-2025 00:00,porterjocelyn
C0760,Richard Taylor,N,Active,10-04-2025,03-06-2024,Australia,mikewilliams@example.org,941-312-5093,0.6,03-06-2024 00:00,tylerrivera
C0761,James White,N,Inactive,16-04-2025,05-09-2024,India,hoffmanamanda@example.net,+1-611-905-6147x36324,0.39,05-09-2024 00:00,ericwilson
C0762,Jerry Allen,N,Offboarded,04-03-2024,24-05-2025,UK,benjamin64@example.org,001-227-597-4824x21871,0.92,24-05-2025 00:00,idonovan
C0763,Jessica Clayton,Y,Active,30-03-2024,06-03-2024,UK,morristimothy@example.org,001-955-538-4195x0868,0.73,06-03-2024 00:00,ddavis
C0764,Brandon Henry,Y,Offboarded,26-07-2024,15-02-2024,UK,stephanie90@example.net,001-594-476-8312x39034,0.76,15-02-2024 00:00,parsonsrobert
C0765,Brooke Miller,N,Active,01-03-2025,05-08-2024,Germany,john81@example.net,(400)293-4816,0.33,05-08-2024 00:00,sarahbrandt
C0766,Matthew Cooper,N,Active,16-04-2024,25-04-2025,India,sarabush@example.net,(680)694-3470x354,0.08,25-04-2025 00:00,kylehoward
C0767,George Clay,N,Offboarded,21-09-2024,20-03-2024,Australia,lisa05@example.net,411.831.9130x076,0.95,20-03-2024 00:00,mejiachristopher
C0768,Cole Wiggins,N,Active,17-04-2024,20-02-2024,Germany,cookchristy@example.net,4729741652,0.98,20-02-2024 00:00,vincentlong
C0769,Michelle Trujillo,Y,Active,14-06-2024,22-09-2024,India,brandoncox@example.org,(443)480-4400,0.73,22-09-2024 00:00,whitebrandon
C0770,Alexandra Brown,Y,Offboarded,04-02-2025,07-03-2025,Australia,akelly@example.org,729.299.7376x07804,0.82,07-03-2025 00:00,ericksonstacey
C0771,Andrea Robinson,Y,Inactive,01-07-2024,15-04-2025,Germany,angelapatrick@example.com,293.467.1940,0.59,15-04-2025 00:00,contrerascynthia
C0772,Jack Johnson,N,Inactive,15-06-2024,24-08-2024,UK,johnny40@example.com,581.616.3606x97994,0.65,24-08-2024 00:00,annerobinson
C0773,Adriana Munoz,Y,Inactive,14-02-2025,15-05-2024,India,htran@example.com,+1-648-358-8453x18715,0.36,15-05-2024 00:00,alexiswilson
C0774,Sheila Watson,Y,Active,23-07-2025,06-11-2024,Australia,twalters@example.net,311-733-2808,0.21,06-11-2024 00:00,ericwarren
C0775,Frank Murphy,Y,Active,20-06-2024,12-09-2024,Canada,sophia99@example.com,228.864.0659,0.17,12-09-2024 00:00,mary21
C0776,Christina Bishop,Y,Offboarded,24-01-2025,12-02-2024,India,guerrerotimothy@example.com,356-685-9416,0.03,12-02-2024 00:00,matthewcox
C0777,Richard Ray,Y,Offboarded,15-01-2024,30-03-2024,UK,wgarner@example.net,9257239694,0.34,30-03-2024 00:00,torresjonathan
C0778,Nancy Jackson,N,Active,19-04-2024,11-02-2024,Australia,robin69@example.net,489.338.0154x5587,0.82,11-02-2024 00:00,brianevans
C0779,Dr. Tanya Pruitt,N,Active,04-12-2024,20-03-2024,USA,blowe@example.net,001-277-819-6150x8286,0.41,20-03-2024 00:00,gtaylor
C0780,Amy Waller,Y,Offboarded,31-07-2024,02-03-2025,Canada,pricecrystal@example.net,-2343,0.47,02-03-2025 00:00,rebeccapoole
C0781,Emily Robertson,N,Offboarded,09-08-2024,10-08-2024,USA,carlos22@example.org,(671)619-0309x93331,0.62,10-08-2024 00:00,jay93
C0782,Marcus Powell,N,Active,28-05-2025,16-09-2024,UK,crystalbaker@example.org,762-707-5953x92995,0.01,16-09-2024 00:00,hillchristopher
C0783,Kelly Gonzalez,Y,Offboarded,01-05-2024,21-04-2024,Australia,karen20@example.net,(844)934-5495x16600,0.16,21-04-2024 00:00,kellyandrea
C0784,Jessica Thompson,N,Inactive,13-12-2024,05-07-2024,USA,williamsjames@example.org,001-750-665-2763x115,0.02,05-07-2024 00:00,amber00
C0785,Tanya Lee,N,Active,26-12-2024,11-07-2024,India,copelandkristen@example.org,413.695.0417,0.62,11-07-2024 00:00,kennedyvincent
C0786,Jason Espinoza,Y,Active,31-03-2025,09-04-2024,India,amber21@example.org,260.248.7909,0.65,09-04-2024 00:00,wallacejacob
C0787,Tammy Ross,N,Inactive,30-05-2025,12-04-2025,USA,shane35@example.com,608.399.8593,0.99,12-04-2025 00:00,fwalker
C0788,Heather Walton,N,Inactive,18-07-2024,23-04-2025,UK,davidjenkins@example.net,(554)788-4320x7324,0.67,23-04-2025 00:00,carolinetaylor
C0789,Randy Miller,N,Offboarded,27-05-2024,03-05-2025,India,erica49@example.com,+1-402-450-7307x05461,0.09,03-05-2025 00:00,christina59
C0790,Catherine Hunt,Y,Offboarded,16-01-2024,22-03-2024,Canada,lisaclark@example.net,8304052151,0.34,22-03-2024 00:00,jacksondaniel
C0791,Nicole Willis,N,Active,19-02-2025,22-02-2025,Australia,jennifer39@example.com,358.338.3719x958,0.18,22-02-2025 00:00,millerchristian
C0792,Jennifer Stanley,N,Offboarded,28-02-2024,08-06-2024,UK,cathygould@example.net,404.960.8291,0.96,08-06-2024 00:00,zspencer
C0793,Bryan Chavez,Y,Active,19-11-2024,02-07-2024,USA,baldwinandrew@example.org,(723)580-8139,0.4,02-07-2024 00:00,lunajohn
C0794,Katie Parker,N,Active,18-03-2024,22-06-2024,Australia,trodriguez@example.org,+1-479-490-1507x46583,1,22-06-2024 00:00,psnow
C0795,Jamie Oneal,Y,Active,25-07-2025,29-04-2024,Germany,briankim@example.net,001-333-977-4960x45476,1,29-04-2024 00:00,stacy21
C0796,Linda Young,N,Inactive,18-01-2024,08-03-2024,UK,yeseniacardenas@example.net,(561)993-9677x0070,0.62,08-03-2024 00:00,laura18
C0797,Nicole Banks,Y,Active,05-01-2024,23-06-2024,Germany,cookjill@example.org,835.291.7853,0.36,23-06-2024 00:00,omyers
C0798,Ashley Powell,Y,Active,05-07-2024,07-11-2024,India,jameswright@example.net,464-633-1351x9640,0.24,07-11-2024 00:00,nspencer
C0799,Tristan Hernandez,N,Offboarded,24-05-2025,09-10-2024,Australia,luistorres@example.org,313.728.9265x2577,0.37,09-10-2024 00:00,parkerdavid
C0800,Christopher Smith,Y,Active,25-06-2025,24-08-2024,Germany,evanscharles@example.com,(991)889-4523x37005,0.03,24-08-2024 00:00,phillipmckinney
C0801,Stephen Horn MD,Y,Inactive,16-06-2025,13-01-2025,Canada,mshaw@example.com,735-900-0951,0.21,13-01-2025 00:00,meaganmayo
C0802,Mr. Andrew Ward,N,Offboarded,15-01-2025,21-03-2024,Canada,hendersondavid@example.org,+1-559-986-9814x7846,0,21-03-2024 00:00,kinganthony
C0803,Margaret King,Y,Active,29-05-2025,01-08-2024,UK,vedwards@example.net,643.362.5285x0748,0.61,01-08-2024 00:00,jasonfoster
C0804,Kelly Smith,Y,Active,14-01-2025,16-06-2024,Australia,jasonklein@example.com,(470)576-0430,0.46,16-06-2024 00:00,erica28
C0805,Amy Norris,Y,Inactive,28-01-2025,09-05-2024,Canada,pinedajerry@example.org,(707)874-3068,0.54,09-05-2024 00:00,fpotts
C0806,Devin Long,N,Inactive,31-07-2024,18-02-2024,UK,kthompson@example.org,(369)516-6465x210,0.17,18-02-2024 00:00,iwalker
C0807,Joel Burke,Y,Inactive,08-11-2024,10-10-2024,Canada,maryrodriguez@example.net,396.239.1707,0.6,10-10-2024 00:00,garciabenjamin
C0808,Scott Anderson,N,Offboarded,05-05-2024,26-04-2025,Germany,thart@example.net,+1-855-402-0800x032,0.97,26-04-2025 00:00,johnwallace
C0809,Luis Castillo,N,Inactive,19-03-2024,03-03-2025,Canada,steven54@example.com,(787)677-4057x011,0.8,03-03-2025 00:00,dustinparks
C0810,Elizabeth Brown,Y,Inactive,06-02-2025,18-05-2025,Germany,gli@example.com,(372)296-6138x6728,0.66,18-05-2025 00:00,edwin24
C0811,Heather Cooper,N,Inactive,02-01-2024,07-06-2024,Germany,eyoung@example.org,453-925-5850x49106,0.43,07-06-2024 00:00,mwilliams
C0812,Jackson Wilson,Y,Offboarded,24-05-2024,14-05-2025,Germany,daniel32@example.net,293.975.3629x09385,0.88,14-05-2025 00:00,crystal88
C0813,Thomas Fox,Y,Offboarded,30-08-2024,06-01-2025,Germany,eric65@example.com,212.642.9226,0.33,06-01-2025 00:00,mccarthymarissa
C0814,Michael Harris,N,Active,27-10-2024,23-04-2024,Germany,santossamuel@example.org,824.579.4020,0.3,23-04-2024 00:00,saraarias
C0815,Michael Dyer,Y,Offboarded,26-01-2025,30-03-2024,India,xknight@example.com,(843)364-2573x3212,0.04,30-03-2024 00:00,fbrown
C0816,Chelsea Williams,N,Inactive,25-03-2025,08-10-2024,India,james40@example.org,001-736-270-1890x52679,0.67,08-10-2024 00:00,clloyd
C0817,James Munoz,Y,Inactive,02-03-2025,01-12-2024,India,hernandezvanessa@example.net,3606560693,0.28,01-12-2024 00:00,davidgreen
C0818,Calvin Jones,Y,Inactive,14-04-2025,04-08-2024,Canada,russell71@example.com,(361)699-9500x30648,0.52,04-08-2024 00:00,rosebrandon
C0819,Michael Mullins,Y,Offboarded,07-07-2025,20-01-2024,India,lleonard@example.net,001-249-807-8512,0.11,20-01-2024 00:00,njones
C0820,Kathy Richardson,N,Active,21-06-2024,11-10-2024,Australia,markjackson@example.com,001-563-892-9329x6840,0.54,11-10-2024 00:00,pamelamartin
C0821,James Gray,N,Inactive,18-08-2024,21-03-2024,Australia,whaas@example.org,001-357-750-8366,0.26,21-03-2024 00:00,chart
C0822,Matthew Hart,N,Offboarded,20-02-2025,04-05-2025,Germany,candiceglover@example.net,+1-892-914-1854x8978,0.57,04-05-2025 00:00,ahernandez
C0823,Adam Elliott,Y,Inactive,19-01-2025,09-01-2025,India,erichill@example.com,595-799-1092x769,0.7,09-01-2025 00:00,jodybrown
C0824,Kristen Thompson,Y,Offboarded,16-03-2024,05-06-2024,USA,kkelly@example.net,210-850-6437,0.84,05-06-2024 00:00,marcusrogers
C0825,John Alexander,Y,Offboarded,13-01-2025,26-06-2024,Australia,sandersrobert@example.com,502-338-9711x0256,0.81,26-06-2024 00:00,timothyreed
C0826,Tiffany Taylor,Y,Inactive,10-06-2025,12-10-2024,India,pcantu@example.com,712-730-7088,0.71,12-10-2024 00:00,craig09
C0827,Dwayne Kline,N,Offboarded,10-03-2024,06-02-2024,India,andrew49@example.com,(460)803-1742,0.04,06-02-2024 00:00,kelseydaniels
C0828,Christopher Bennett,N,Active,09-04-2024,03-05-2024,Canada,herreranicole@example.com,495-731-8191x9707,0.41,03-05-2024 00:00,christine51
C0829,Jonathan Walker,Y,Inactive,04-02-2024,10-02-2025,USA,ftucker@example.com,001-217-515-1874,0.04,10-02-2025 00:00,peter41
C0830,Bonnie Osborne,N,Offboarded,28-01-2024,16-07-2024,Canada,daniel64@example.org,001-656-984-8405x91148,0.75,16-07-2024 00:00,jeffreyrandall
C0831,Mallory Dennis,N,Offboarded,02-09-2024,14-02-2024,Australia,noblerichard@example.com,001-969-630-9936x54867,0.02,14-02-2024 00:00,harriswyatt
C0832,Veronica Johnston,N,Offboarded,28-02-2025,18-04-2024,India,smithrobert@example.org,(447)876-2445,0.25,18-04-2024 00:00,rogersbreanna
C0833,Michelle Hardin,Y,Inactive,08-08-2024,03-04-2025,Germany,sandrawells@example.net,+1-892-442-5461x191,0.55,03-04-2025 00:00,philiplopez
C0834,Mary Benson,Y,Offboarded,11-10-2024,07-05-2025,Canada,jcalhoun@example.com,(896)595-6204x300,0.35,07-05-2025 00:00,williamsheather
C0835,Janet Owens,Y,Active,28-09-2024,23-11-2024,Canada,anthony33@example.com,6449137751,0.3,23-11-2024 00:00,bjohnson
C0836,Erin Ruiz,N,Inactive,24-03-2024,03-01-2024,Australia,staceyaustin@example.net,313.468.4809,0.8,03-01-2024 00:00,tim49
C0837,Christopher Bush,N,Active,13-08-2024,02-05-2024,USA,vfigueroa@example.org,434-862-8844x5694,0.16,02-05-2024 00:00,scottperry
C0838,Matthew Vincent,N,Active,12-05-2024,06-07-2024,Germany,elizabethmiddleton@example.org,(984)701-0772x474,0.93,06-07-2024 00:00,kelsey05
C0839,Brett Black,Y,Active,31-01-2024,03-09-2024,Australia,zwilson@example.org,7903714063,0.24,03-09-2024 00:00,emily29
C0840,Yesenia Miller,Y,Offboarded,11-06-2024,28-04-2025,USA,qturner@example.net,413-345-7206,0.87,28-04-2025 00:00,tjohnson
C0841,Sarah Yu,Y,Offboarded,01-10-2024,04-11-2024,Australia,ihancock@example.org,001-534-504-8991x540,0.87,04-11-2024 00:00,kimberlytanner
C0842,Logan Davis,Y,Inactive,07-02-2025,31-05-2024,India,medinakristen@example.net,001-523-399-2617,0.31,31-05-2024 00:00,cherylferguson
C0843,Michael Romero,N,Offboarded,16-07-2025,27-11-2024,USA,marshtodd@example.net,459-504-8798x6013,0.68,27-11-2024 00:00,james32
C0844,Teresa Todd,Y,Active,01-06-2025,14-11-2024,UK,michaelbridges@example.net,(204)837-6769x857,0.7,14-11-2024 00:00,lfuller
C0845,John Jackson,N,Offboarded,14-06-2025,07-03-2025,India,dcaldwell@example.net,915-549-4976x892,0.56,07-03-2025 00:00,qshaffer
C0846,Mark Rowland,N,Inactive,28-02-2025,03-04-2024,India,ethomas@example.org,001-932-220-4946x9891,0.37,03-04-2024 00:00,robert01
C0847,Courtney Gill,Y,Active,10-05-2025,10-02-2025,Australia,hooverstacy@example.com,001-763-993-7979x47230,0.69,10-02-2025 00:00,davidcurtis
C0848,Steven Garcia,Y,Inactive,10-03-2025,30-09-2024,Germany,lawsonbryan@example.net,397.580.0238,0.52,30-09-2024 00:00,joshuahunt
C0849,Christine Smith,Y,Offboarded,27-02-2025,13-02-2025,Australia,ucallahan@example.org,370-499-2603x118,0.13,13-02-2025 00:00,weeksnicholas
C0850,Alexander Morris,N,Active,28-01-2024,20-02-2025,USA,james24@example.net,932.977.9738x6267,0.33,20-02-2025 00:00,kathy74
